timestamp,bench id,lat,lng,column a,column b,column c,column d,column e,column f,column g,column h,column i,column j,column k,column l,column m,column n,column o,column p
80317151223,14682000806546,42.361767,-71.089516,4639,1.08,2,0.29,-2.78,2.32,132.41,0.39,-0.47,9.69,-19.18,21,24.49,0,0.08,-0.01
80317151322,14682000806546,42.361767,-71.089516,6559,1.02,2,0.23,-2.78,2.55,132.66,0.43,-0.47,9.69,-19.18,20.82,24.39,0,0.08,-0.01
80317172741,14682000806546,42.361767,-71.08886,351,0.06,0,0.2,-1.39,1.62,139.13,0.27,-0.24,9.69,-22.27,19.27,24.18,0,0.08,-0.01
80317151240,14682000806546,42.361767,-71.089516,5217,1.11,2,0.42,-2.56,2.09,132.77,0.35,-0.43,9.65,-19.09,20.64,24.08,0,0.08,-0.01
80317151305,14682000806546,42.361767,-71.089516,6541,1.06,2,0.24,-3.2,2.29,132.64,0.39,-0.55,9.81,-19,20.64,24.08,0,0.08,-0.01
80317151249,14682000806546,42.361767,-71.089516,6417,1.1,2,0.22,-3,2.31,132.66,0.39,-0.51,9.73,-19.18,20.82,24.08,0,0.08,-0.01
80317151232,14682000806546,42.361767,-71.089516,5951,1.11,2,0.31,-2.76,2.3,132.79,0.39,-0.47,9.77,-19.27,20.82,23.88,0,0.08,-0.01
80317151207,14682000806546,42.361767,-71.089516,3568,1.2,2,0.35,-2.97,2.29,133.06,0.39,-0.51,9.81,-19.45,20.82,23.67,0,0.08,-0.01
80317151256,14682000806546,42.361767,-71.089516,6787,1.12,2,0.33,-2.53,2.07,132.54,0.35,-0.43,9.77,-19.27,21,23.67,0,0.08,-0.01
80317151215,14682000806546,42.361767,-71.089516,2119,1.15,2,0.27,-3.2,2.29,132.41,0.39,-0.55,9.81,-19.18,21,23.67,0,0.08,-0.01
80317135031,14682000806546,42.361767,-71.089272,11,1.42,5,0.25,-2.78,2.08,116.47,0.35,-0.47,9.69,-10.91,21.91,23.47,0,0.08,-0.01
80317135056,14682000806546,42.361767,-71.089233,9,2.4,5,0.35,-2.51,2.28,116.01,0.39,-0.43,9.85,-11,22.55,23.47,0,0.08,-0.01
80317135040,14682000806546,42.361767,-71.089256,8,1.18,5,0.24,-2.54,2.08,116.85,0.35,-0.43,9.73,-11.27,22.27,23.27,0,0.08,-0.01
80317134958,14682000806546,42.361767,-71.089279,9,5.22,4,0.22,-2.77,2.08,116.84,0.35,-0.47,9.73,-11.45,22.64,23.27,0,0.08,-0.01
80317122331,14682000806546,42.361767,-71.089584,9527,10.23,0,0.32,0,0,214.26,0,0,9.77,-20.82,-14.18,21.12,0,0.08,-0.01
80317122331,14682000806546,42.361767,-71.089584,9527,10.23,0,0.32,0,0,214.26,0,0,9.77,-20.82,-14.18,21.12,0,0.08,-0.01
80317135048,14682000806546,42.361767,-71.089249,11,1.88,5,0.3,-3.02,2.32,116.1,0.39,-0.51,9.65,-10.91,22.27,23.16,-0.01,0.08,-0.01
80317135006,14682000806546,42.361767,-71.089272,10,1.48,5,0.39,-2.3,2.53,116.38,0.43,-0.39,9.77,-11.09,22.36,23.06,-0.01,0.08,-0.01
80317110730,14682000806546,42.361767,-71.089752,14289,0.09,0,0.31,-0.68,-0.68,276.31,-0.12,-0.12,9.92,2.18,-19.73,18.06,0,0.08,-0.02
80317122322,14682000806546,42.361767,-71.0896,10052,10.27,0,0.17,-0.23,-0.23,214.42,-0.04,-0.04,9.85,-21.09,-14.45,20.82,0,0.07,-0.01
80317113939,14682000806546,42.361767,-71.089951,17084,0,0,0.34,-0.9,-0.45,281.53,-0.08,-0.16,9.96,3.64,-17.82,18.57,0,0.07,-0.02
80317113930,14682000806546,42.361767,-71.089951,17109,0.05,0,0.54,0,-0.45,280.97,-0.08,0,9.92,3.45,-17.82,18.27,0,0.07,-0.02
80317113955,14682000806546,42.361767,-71.089951,16222,0.01,0,0.41,-0.45,-0.45,281.03,-0.08,-0.08,10,3.45,-17.73,18.27,0,0.07,-0.02
80317114004,14682000806546,42.361767,-71.089935,16758,0.12,0,0.51,-0.22,-0.45,281.14,-0.08,-0.04,10,3.45,-17.55,18.16,0,0.07,-0.02
80317113947,14682000806546,42.361767,-71.089951,16068,-0.09,0,0.45,-0.23,-0.68,281.2,-0.12,-0.04,9.96,3.45,-17.45,18.16,0,0.07,-0.02
80317114012,14682000806546,42.361767,-71.089935,10828,0.17,0,0.36,-0.23,-0.68,281.53,-0.12,-0.04,9.96,3.64,-17.82,18.06,0,0.07,-0.02
80317172642,14682000806546,42.361774,-71.088821,353,0.18,0,0.36,-1.61,2.07,139.26,0.35,-0.27,9.77,-22.27,19.18,24.9,0,0.08,0
80317172658,14682000806546,42.361774,-71.088829,347,0.05,0,0.3,-1.4,1.63,139.38,0.27,-0.24,9.65,-22.36,19.18,25,0,0.08,-0.01
80317172716,14682000806546,42.361774,-71.088844,366,0.05,0,0.3,-1.16,1.4,139.53,0.24,-0.2,9.65,-22.27,19,24.8,0,0.08,-0.01
80317172633,14682000806546,42.361774,-71.088821,712,0.13,0,0.27,-1.37,1.6,139.36,0.27,-0.24,9.81,-22.45,19.27,24.8,0,0.08,-0.01
80317172723,14682000806546,42.361774,-71.088844,587,0.07,0,0.27,-0.92,1.85,139.81,0.31,-0.16,9.73,-22.27,18.82,24.49,0,0.08,-0.01
80317151330,14682000806546,42.361774,-71.089531,5565,0.98,2,0.35,-2.96,2.28,132.66,0.39,-0.51,9.85,-19.18,20.82,24.49,0,0.08,-0.01
80317172707,14682000806546,42.361774,-71.088844,347,0.06,0,0.22,-1.39,1.15,139.51,0.2,-0.24,9.73,-22.36,19.09,24.39,0,0.08,-0.01
80317151347,14682000806546,42.361774,-71.089531,8136,0.97,2,0.17,-2.99,2.53,132.66,0.43,-0.51,9.77,-19.18,20.82,23.88,0,0.08,-0.01
80317151356,14682000806546,42.361774,-71.089531,7413,1.02,2,0.25,-3,2.54,132.42,0.43,-0.51,9.73,-19.27,21.09,23.88,0,0.08,-0.01
80317151339,14682000806546,42.361774,-71.089531,7568,0.98,2,0.16,-2.55,2.32,132.29,0.39,-0.43,9.69,-19.18,21.09,23.78,0,0.08,-0.01
80317151404,14682000806546,42.361774,-71.089531,7432,1.02,2,0.2,-2.75,2.06,132.92,0.35,-0.47,9.81,-19.27,20.73,23.57,0,0.08,-0.01
80317135015,14682000806546,42.361774,-71.089272,9,0.55,5,0.35,-2.76,2.07,116.57,0.35,-0.47,9.77,-11.09,22.18,23.57,0,0.08,-0.01
80317122306,14682000806546,42.361774,-71.0896,11369,10.3,0,0.19,-0.23,-0.23,214.49,-0.04,-0.04,9.92,-20.91,-14.36,21.84,0,0.08,-0.01
80317122257,14682000806546,42.361774,-71.0896,15394,10.34,0,0.19,-0.23,0,214.66,0,-0.04,9.85,-20.91,-14.45,21.33,0,0.08,-0.01
80317122314,14682000806546,42.361774,-71.0896,9836,10.22,0,0.23,0,-0.23,214.26,-0.04,0,9.85,-21.09,-14.36,21.12,0,0.08,-0.01
80317172651,14682000806546,42.361774,-71.088829,353,0.11,0,0.31,-1.15,1.38,139.38,0.24,-0.2,9.77,-22.36,19.18,24.49,-0.01,0.08,-0.01
80317135023,14682000806546,42.361774,-71.089272,9,0.74,5,0.3,-2.54,2.08,116.47,0.35,-0.43,9.73,-11,22.09,23.37,-0.01,0.08,-0.01
80317113849,14682000806546,42.361774,-71.089966,16679,-0.16,0,0.27,-0.23,-0.45,281.76,-0.08,-0.04,9.96,3.73,-17.91,18.57,0,0.07,-0.02
80317113856,14682000806546,42.361774,-71.089966,16931,-0.05,0,0.25,-0.45,-0.23,281.31,-0.04,-0.08,9.92,3.55,-17.73,18.57,0,0.07,-0.02
80317113922,14682000806546,42.361774,-71.089951,17268,0.16,0,0.35,-0.23,-0.45,280.74,-0.08,-0.04,9.89,3.36,-17.73,18.47,0,0.07,-0.02
80317113914,14682000806546,42.361774,-71.089966,17153,0.07,0,0.28,-0.45,-0.45,281.99,-0.08,-0.08,9.89,3.73,-17.55,18.47,0,0.07,-0.02
80317113905,14682000806546,42.361774,-71.089966,17079,0.15,0,0.42,-0.68,-0.45,281.2,-0.08,-0.12,9.89,3.55,-17.91,17.65,0,0.07,-0.02
80317172238,14682000806546,42.361782,-71.088997,371,-0.04,0,0.28,-1.84,1.38,139.26,0.24,-0.31,9.77,-22.27,19.18,24.8,0,0.08,0
80317172617,14682000806546,42.361782,-71.088799,464,0.14,0,0.15,-1.39,1.16,139.15,0.2,-0.24,9.69,-22.18,19.18,24.49,0,0.08,-0.01
80317172617,14682000806546,42.361782,-71.088799,464,0.14,0,0.15,-1.39,1.16,139.15,0.2,-0.24,9.69,-22.18,19.18,24.49,0,0.08,-0.01
80317151437,14682000806546,42.361782,-71.089531,8318,0.97,2,0.2,-2.99,2.3,132.53,0.39,-0.51,9.77,-19.18,20.91,24.29,0,0.08,-0.01
80317151446,14682000806546,42.361782,-71.089531,8505,0.98,2,0.31,-3.21,2.53,132.78,0.43,-0.55,9.77,-19.18,20.73,24.08,0,0.08,-0.01
80317151412,14682000806546,42.361782,-71.089531,7165,1.04,2,0.2,-2.55,2.32,133.33,0.39,-0.43,9.69,-19.64,20.82,23.88,0,0.08,-0.01
80317151421,14682000806546,42.361782,-71.089531,7688,0.98,2,0.19,-3.22,2.3,132.26,0.39,-0.55,9.77,-19,20.91,23.67,0,0.08,-0.01
80317151429,14682000806546,42.361782,-71.089531,8283,0.94,2,0.24,-3.47,2.31,132.78,0.39,-0.59,9.69,-19.18,20.73,23.37,0,0.08,-0.01
80317122248,14682000806546,42.361782,-71.089607,12572,10.37,0,0.3,-0.23,0,214.6,0,-0.04,9.81,-20.82,-14.36,21.43,0,0.08,-0.01
80317113840,14682000806546,42.361782,-71.089973,15722,-0.1,0,0.45,-0.45,-0.68,281.09,-0.12,-0.08,9.96,3.55,-18.09,18.47,0,0.07,-0.02
80317113832,14682000806546,42.361782,-71.089973,15341,-0.16,0,0.49,-0.23,-0.23,281.03,-0.04,-0.04,9.85,3.45,-17.73,18.27,0,0.07,-0.02
80317202324,14682000806546,42.361794,-71.090034,3,0,0,0.25,-4.88,-2.09,6.1,-0.35,-0.82,9.65,14.45,1.55,24.18,0,0.09,0
80317144439,14682000806546,42.361794,-71.089638,588,-0.04,0,0.29,-2.08,2.31,136.17,0.39,-0.35,9.73,-20.45,19.64,24.18,0,0.08,0
80317191717,14682000806546,42.361794,-71.089798,246,0.02,0,0.27,0.69,3.71,116.17,0.63,0.12,9.69,-10.36,21.09,22.45,0,0.08,0
80317172608,14682000806546,42.361794,-71.088776,507,0.15,0,0.34,-1.4,1.86,139.13,0.31,-0.24,9.65,-22.27,19.27,24.49,0,0.08,-0.01
80317144513,14682000806546,42.361794,-71.089638,657,-0.07,0,0.25,-2.29,2.29,135.91,0.39,-0.39,9.81,-20.36,19.73,24.39,0,0.08,-0.01
80317144505,14682000806546,42.361794,-71.089638,599,-0.07,0,0.21,-2.08,2.55,135.65,0.43,-0.35,9.69,-20.27,19.82,24.29,0,0.08,-0.01
80317151643,14682000806546,42.361794,-71.089531,2942,1.11,2,0.25,-2.99,2.07,132.65,0.35,-0.51,9.77,-19.09,20.73,24.29,0,0.08,-0.01
80317144324,14682000806546,42.361794,-71.089638,612,-0.01,0,0.21,-2.31,2.54,135.77,0.43,-0.39,9.73,-20.55,20,24.18,0,0.08,-0.01
80317151759,14682000806546,42.361794,-71.089546,1949,1.12,2,0.17,-2.75,2.29,132.24,0.39,-0.47,9.81,-18.82,20.73,24.18,0,0.08,-0.01
80317144448,14682000806546,42.361794,-71.089638,592,-0.02,0,0.24,-2.31,2.31,136.93,0.39,-0.39,9.73,-20.91,19.55,24.08,0,0.08,-0.01
80317144333,14682000806546,42.361794,-71.089638,684,0.04,0,0.19,-2.07,2.07,135.78,0.35,-0.35,9.77,-20.36,19.82,24.08,0,0.08,-0.01
80317151750,14682000806546,42.361794,-71.089546,1184,1.08,2,0.24,-2.54,2.54,132.39,0.43,-0.43,9.73,-19,20.82,24.08,0,0.08,-0.01
80317151618,14682000806546,42.361794,-71.089531,2625,0.99,2,0.23,-2.99,2.3,132.26,0.39,-0.51,9.77,-19,20.91,24.08,0,0.08,-0.01
80317151553,14682000806546,42.361794,-71.089531,7269,0.98,2,0.25,-2.77,2.31,132.12,0.39,-0.47,9.73,-18.91,20.91,24.08,0,0.08,-0.01
80317144349,14682000806546,42.361794,-71.089638,799,0.11,0,0.17,-2.09,2.09,136.18,0.35,-0.35,9.69,-20.27,19.45,23.98,0,0.08,-0.01
80317144432,14682000806546,42.361794,-71.089638,593,0.08,0,0.33,-2.77,2.31,136.3,0.39,-0.47,9.73,-20.55,19.64,23.98,0,0.08,-0.01
80317144423,14682000806546,42.361794,-71.089638,598,0.01,0,0.42,-2.32,2.09,135.91,0.35,-0.39,9.69,-20.27,19.64,23.98,0,0.08,-0.01
80317151602,14682000806546,42.361794,-71.089531,6428,0.91,2,0.29,-2.09,2.09,133.03,0.35,-0.35,9.65,-19.18,20.55,23.98,0,0.08,-0.01
80317151626,14682000806546,42.361794,-71.089531,2069,0.98,2,0.16,-2.99,2.3,133.03,0.39,-0.51,9.77,-19.18,20.55,23.98,0,0.08,-0.01
80317151545,14682000806546,42.361794,-71.089531,7232,1,2,0.18,-2.76,2.53,132.78,0.43,-0.47,9.77,-19.18,20.73,23.98,0,0.08,-0.01
80317151519,14682000806546,42.361794,-71.089531,5637,0.98,2,0.33,-2.54,2.08,132.79,0.35,-0.43,9.73,-19.27,20.82,23.98,0,0.08,-0.01
80317151635,14682000806546,42.361794,-71.089531,2358,1.09,2,0.2,-3.2,2.06,132.39,0.35,-0.55,9.81,-19,20.82,23.98,0,0.08,-0.01
80317144414,14682000806546,42.361794,-71.089638,716,0,0,0.19,-2.31,2.77,135.91,0.47,-0.39,9.73,-20.36,19.73,23.88,0,0.08,-0.01
80317144522,14682000806546,42.361794,-71.089622,582,-0.05,0,0.24,-2.54,2.31,135.65,0.39,-0.43,9.73,-20.27,19.82,23.88,0,0.08,-0.01
80317151536,14682000806546,42.361794,-71.089531,3991,0.98,2,0.19,-3,2.31,132.5,0.39,-0.51,9.73,-18.91,20.64,23.88,0,0.08,-0.01
80317151454,14682000806546,42.361794,-71.089531,8069,1.03,2,0.15,-3.22,2.07,132.26,0.35,-0.55,9.77,-19,20.91,23.88,0,0.08,-0.01
80317151510,14682000806546,42.361794,-71.089531,7899,0.97,2,0.21,-3.2,2.06,132.41,0.35,-0.55,9.81,-19.18,21,23.88,0,0.08,-0.01
80317144341,14682000806546,42.361794,-71.089638,768,0.03,0,0.25,-2.31,2.31,135.77,0.39,-0.39,9.73,-20.45,19.91,23.78,0,0.08,-0.01
80317151528,14682000806546,42.361794,-71.089531,7483,0.99,2,0.19,-2.97,2.06,133.17,0.35,-0.51,9.81,-19.27,20.55,23.78,0,0.08,-0.01
80317144407,14682000806546,42.361794,-71.089638,726,0.04,0,0.21,-2.3,2.07,136.42,0.35,-0.39,9.77,-20.73,19.73,23.67,0,0.08,-0.01
80317151503,14682000806546,42.361794,-71.089531,7703,0.96,2,0.17,-3,2.31,132.91,0.39,-0.51,9.73,-19.18,20.64,23.67,0,0.08,-0.01
80317151651,14682000806546,42.361794,-71.089531,1032,1.06,2,0.24,-3.22,2.3,132.79,0.39,-0.55,9.77,-19.27,20.82,23.67,0,0.08,-0.01
80317144358,14682000806546,42.361794,-71.089638,758,0.08,0,0.22,-2.09,2.09,136.16,0.35,-0.35,9.69,-20.64,19.82,23.57,0,0.08,-0.01
80317144531,14682000806546,42.361794,-71.089638,585,-0.03,0,0.18,-2.08,2.77,136.3,0.47,-0.35,9.73,-20.55,19.64,23.47,0,0.08,-0.01
80317151609,14682000806546,42.361794,-71.089531,1405,1,2,0.14,-3,2.08,132.77,0.35,-0.51,9.73,-19.09,20.64,23.47,0,0.08,-0.01
80317122241,14682000806546,42.361794,-71.089607,10124,10.24,0,0.24,-0.23,0,214.54,0,-0.04,9.69,-21,-14.45,21.43,0,0.08,-0.01
80317122224,14682000806546,42.361794,-71.089622,9738,10.26,0,0.29,-0.23,0,214.37,0,-0.04,9.89,-21,-14.36,21.43,0,0.08,-0.01
80317144457,14682000806546,42.361794,-71.089638,613,-0.04,0,0.25,-2.53,2.76,135.91,0.47,-0.43,9.77,-20.27,19.64,23.98,-0.01,0.08,-0.01
80317122232,14682000806546,42.361794,-71.089622,9695,10.2,0,0.2,0,-0.23,214.99,-0.04,0,9.89,-20.91,-14.64,20.2,0,0.07,-0.01
80317113823,14682000806546,42.361794,-71.089973,15060,-0.06,0,0.3,-0.67,-0.67,280.36,-0.12,-0.12,10,3.27,-17.91,18.37,0,0.07,-0.02
80317113807,14682000806546,42.361794,-71.089989,15312,-0.07,0,0.57,0,-0.67,280.23,-0.12,0,10,3.18,-17.64,18.37,0,0.07,-0.02
80317113053,14682000806546,42.361794,-71.089836,15336,-0.1,0,0.29,-0.45,-0.45,281.14,-0.08,-0.08,9.92,3.55,-18,18.06,0,0.07,-0.02
80317113814,14682000806546,42.361794,-71.089989,15156,-0.09,0,0.58,-0.45,-0.45,280.92,-0.08,-0.08,9.92,3.45,-17.91,18.06,0,0.07,-0.02
80317144547,14682000806546,42.361801,-71.089622,687,-0.08,0,0.27,-2.3,2.53,136.44,0.43,-0.39,9.77,-20.45,19.45,24.29,0,0.08,-0.01
80317151742,14682000806546,42.361801,-71.089546,1414,1.16,2,0.21,-2.54,2.08,132.76,0.35,-0.43,9.73,-19,20.55,23.98,0,0.08,-0.01
80317151700,14682000806546,42.361801,-71.089531,4349,1.09,2,0.2,-3.2,2.29,132.77,0.39,-0.55,9.81,-19.09,20.64,23.98,0,0.08,-0.01
80317151725,14682000806546,42.361801,-71.089546,2144,1.07,2,0.21,-3,1.85,132.37,0.31,-0.51,9.73,-18.91,20.73,23.98,0,0.08,-0.01
80317151733,14682000806546,42.361801,-71.089546,3419,1.11,2,0.35,-2.96,1.82,133.3,0.31,-0.51,9.85,-19.36,20.55,23.88,0,0.08,-0.01
80317144045,14682000806546,42.361801,-71.089645,627,-0.12,0,0.28,-2.77,2.31,136.44,0.39,-0.47,9.73,-20.45,19.45,23.78,0,0.08,-0.01
80317151708,14682000806546,42.361801,-71.089531,2746,1.11,2,0.34,-2.53,2.07,133.3,0.35,-0.43,9.77,-19.36,20.55,23.67,0,0.08,-0.01
80317144538,14682000806546,42.361801,-71.089638,603,-0.06,0,0.18,-2.54,2.31,136.04,0.39,-0.43,9.73,-20.45,19.73,23.57,0,0.08,-0.01
80317151717,14682000806546,42.361801,-71.089546,5138,1.11,2,0.26,-2.99,2.3,132.79,0.39,-0.51,9.77,-19.27,20.82,23.37,0,0.08,-0.01
80317122215,14682000806546,42.361801,-71.089638,9274,10.17,0,0.16,-0.23,-0.23,214.66,-0.04,-0.04,9.85,-20.91,-14.45,21.22,0,0.08,-0.01
80317104420,14682000806546,42.361801,-71.089455,12305,-0.02,0,0.41,0,-0.68,276.65,-0.12,0,9.89,2.36,-20.27,18.67,0,0.08,-0.01
80317144316,14682000806546,42.361801,-71.089638,606,-0.11,0,0.19,-2.77,2.54,136.42,0.43,-0.47,9.73,-20.73,19.73,23.98,-0.01,0.08,-0.01
80317113758,14682000806546,42.361801,-71.089989,15578,-0.01,0,0.43,-0.23,-0.46,280.64,-0.08,-0.04,9.85,3.36,-17.91,18.88,0,0.07,-0.02
80317113749,14682000806546,42.361801,-71.089989,16289,-0.01,0,0.27,-0.23,-0.45,281.2,-0.08,-0.04,9.96,3.55,-17.91,18.47,0,0.07,-0.02
80317172535,14682000806546,42.361809,-71.088669,607,0.07,0,0.27,-1.15,1.61,139.86,0.27,-0.2,9.77,-22.64,19.09,24.39,0,0.08,0
80317144307,14682000806546,42.361809,-71.089638,586,-0.1,0,0.22,-2.54,2.77,136.04,0.47,-0.43,9.73,-20.36,19.64,23.98,0,0.08,0
80317135105,14682000806546,42.361809,-71.089249,11,8.53,6,0.35,-2.8,2.33,117.12,0.39,-0.47,9.61,-11.55,22.55,23.16,0.01,0.08,-0.01
80317183441,14682000806546,42.361809,-71.089706,482,-0.03,0,0.11,0.46,3.91,117.14,0.67,0.08,9.77,-11,21.45,24.69,0,0.08,-0.01
80317172600,14682000806546,42.361809,-71.088692,479,0.11,0,0.31,-0.93,1.62,139.78,0.27,-0.16,9.69,-22.36,18.91,24.59,0,0.08,-0.01
80317172551,14682000806546,42.361809,-71.088692,570,0.08,0,0.22,-0.93,1.39,139.26,0.24,-0.16,9.69,-22.27,19.18,24.49,0,0.08,-0.01
80317175540,14682000806546,42.361809,-71.089561,1469,0.72,0,0.24,0.69,3.66,117.84,0.63,0.12,9.81,-11.09,21,24.49,0,0.08,-0.01
80317144251,14682000806546,42.361809,-71.089638,596,-0.02,0,0.17,-2.09,2.09,135.65,0.35,-0.35,9.65,-20.27,19.82,24.18,0,0.08,-0.01
80317144259,14682000806546,42.361809,-71.089638,607,-0.02,0,0.19,-2.3,2.07,135.78,0.35,-0.39,9.77,-20.27,19.73,24.08,0,0.08,-0.01
80317175606,14682000806546,42.361809,-71.089561,1502,0.67,0,0.27,1.15,3.9,118.43,0.67,0.2,9.77,-11.27,20.82,24.08,0,0.08,-0.01
80317175549,14682000806546,42.361809,-71.089561,1522,0.69,0,0.32,0.46,3.69,117.36,0.63,0.08,9.73,-10.82,20.91,24.08,0,0.08,-0.01
80317144604,14682000806546,42.361809,-71.089622,607,-0.03,0,0.2,-2.29,2.29,135.65,0.39,-0.39,9.81,-20.27,19.82,23.98,0,0.08,-0.01
80317144555,14682000806546,42.361809,-71.089622,653,-0.05,0,0.26,-2.56,2.56,135.65,0.43,-0.43,9.65,-20.36,19.91,23.98,0,0.08,-0.01
80317175558,14682000806546,42.361809,-71.089561,1463,0.69,0,0.59,0.69,4.15,117.85,0.71,0.12,9.73,-11,20.82,23.98,0,0.08,-0.01
80317144243,14682000806546,42.361809,-71.089638,572,-0.06,0,0.26,-2.32,2.78,135.65,0.47,-0.39,9.69,-20.18,19.73,23.78,0,0.08,-0.01
80317172543,14682000806546,42.361809,-71.088669,432,0.1,0,0.31,-1.39,2.08,139.26,0.35,-0.24,9.73,-22.27,19.18,25.71,-0.01,0.08,-0.01
80317111025,14682000806546,42.361809,-71.089806,14098,-0.11,0,0.27,-0.45,-0.45,277.33,-0.08,-0.08,9.96,2.45,-19.09,17.76,0,0.08,-0.02
80317111034,14682000806546,42.361809,-71.089806,14090,-0.07,0,0.33,-0.23,-0.45,277.59,-0.08,-0.04,9.89,2.55,-19.09,17.76,0,0.08,-0.02
80317122207,14682000806546,42.361809,-71.089638,8553,10.12,0,0.2,-0.46,-0.23,214.99,-0.04,-0.08,9.85,-20.91,-14.64,21.22,0,0.07,-0.01
80317172526,14682000806546,42.361816,-71.088669,392,0.07,0,0.22,-1.62,1.62,139.53,0.27,-0.27,9.73,-22.27,19,24.9,0,0.08,-0.01
80317175516,14682000806546,42.361816,-71.089561,1469,0.7,0,0.24,0.69,3.89,118.45,0.67,0.12,9.81,-11.18,20.64,24.9,0,0.08,-0.01
80317172509,14682000806546,42.361816,-71.088631,1405,0.03,0,0.18,-1.85,1.16,139.4,0.2,-0.31,9.69,-22.27,19.09,24.39,0,0.08,-0.01
80317172518,14682000806546,42.361816,-71.088669,360,0.11,0,0.29,-1.85,1.39,139.59,0.24,-0.31,9.69,-22.64,19.27,24.29,0,0.08,-0.01
80317175614,14682000806546,42.361816,-71.089561,1475,0.62,0,0.24,0.91,3.89,117.94,0.67,0.16,9.81,-11.09,20.91,24.29,0,0.08,-0.01
80317175524,14682000806546,42.361816,-71.089561,1473,0.74,0,0.39,0.69,3.89,117.55,0.67,0.12,9.81,-10.91,20.91,24.29,0,0.08,-0.01
80317144234,14682000806546,42.361816,-71.089645,592,-0.1,0,0.23,-2.07,2.53,135.39,0.43,-0.35,9.77,-20.09,19.82,24.18,0,0.08,-0.01
80317144054,14682000806546,42.361816,-71.089668,650,-0.11,0,0.09,-2.09,2.32,136.82,0.39,-0.35,9.69,-20.64,19.36,24.08,0,0.08,-0.01
80317144225,14682000806546,42.361816,-71.089645,572,-0.07,0,0.13,-2.32,2.55,136.03,0.43,-0.39,9.69,-20.64,19.91,24.08,0,0.08,-0.01
80317144209,14682000806546,42.361816,-71.089645,579,-0.11,0,0.21,-2.33,2.09,135.52,0.35,-0.39,9.65,-20.36,20,24.08,0,0.08,-0.01
80317175533,14682000806546,42.361816,-71.089561,1461,0.73,0,0.27,0.23,3.66,117.85,0.63,0.04,9.81,-11,20.82,23.98,0,0.08,-0.01
80317144218,14682000806546,42.361816,-71.089645,575,-0.11,0,0.26,-3,2.31,135.78,0.39,-0.51,9.73,-20.27,19.73,23.67,0,0.08,-0.01
80317122001,14682000806546,42.361816,-71.089676,21,12.67,0,0.25,-0.23,0,214.08,0,-0.04,9.92,-21.36,-14.45,21.43,0,0.08,-0.01
80317121944,14682000806546,42.361816,-71.089691,26,12.09,0,0.26,-0.23,0,213.75,0,-0.04,9.96,-21.09,-14.09,21.43,0,0.08,-0.01
80317121911,14682000806546,42.361816,-71.089676,18,13.43,0,0.34,-0.23,-0.23,213.35,-0.04,-0.04,9.85,-21.55,-14.18,21.22,0,0.08,-0.01
80317121920,14682000806546,42.361816,-71.089691,20,13.15,0,0.19,-0.68,-0.23,213.8,-0.04,-0.12,9.89,-21.45,-14.36,21.12,0,0.08,-0.01
80317122158,14682000806546,42.361816,-71.089645,8401,10.07,0,0.14,-0.45,-0.23,214.32,-0.04,-0.08,9.89,-20.91,-14.27,21.12,0,0.08,-0.01
80317121953,14682000806546,42.361816,-71.089691,19,12.57,0,0.23,-0.23,-0.23,214.03,-0.04,-0.04,9.92,-21.27,-14.36,21.73,-0.01,0.08,-0.01
80317121928,14682000806546,42.361816,-71.089691,21,13.08,0,0.27,-0.46,0,212.63,0,-0.08,9.77,-21.73,-13.91,20.92,-0.01,0.08,-0.01
80317121936,14682000806546,42.361816,-71.089691,21,12.95,0,0.19,-0.46,0.23,213.63,0.04,-0.08,9.77,-21.45,-14.27,20.82,-0.01,0.08,-0.01
80317111009,14682000806546,42.361816,-71.089806,14067,0.16,0,0.2,-0.23,-0.45,277.33,-0.08,-0.04,9.89,2.45,-19.09,17.86,0,0.08,-0.02
80317122151,14682000806546,42.361816,-71.089645,8654,10.08,0,0.22,-0.23,0,215.11,0,-0.04,9.89,-20.82,-14.64,21.63,0,0.07,-0.01
80317111017,14682000806546,42.361816,-71.089806,14050,-0.16,0,0.29,-0.23,-0.45,277.56,-0.08,-0.04,9.92,2.55,-19.18,18.06,0,0.07,-0.02
80317113741,14682000806546,42.361816,-71.089996,11737,0.11,0,0.52,-0.45,-0.68,281.31,-0.12,-0.08,9.89,3.55,-17.73,17.76,0,0.07,-0.02
80317175507,14682000806546,42.361824,-71.089561,1448,0.72,0,0.18,0.69,3.68,117.74,0.63,0.12,9.77,-11.09,21.09,24.18,0,0.08,-0.01
80317175450,14682000806546,42.361824,-71.089561,1515,0.68,0,0.32,0.91,3.66,118.82,0.63,0.16,9.81,-11.45,20.82,24.08,0,0.08,-0.01
80317175442,14682000806546,42.361824,-71.089561,1452,0.68,0,0.3,0.69,3.91,118.52,0.67,0.12,9.77,-11.36,20.91,23.88,0,0.08,-0.01
80317144102,14682000806546,42.361824,-71.089668,613,-0.06,0,0.24,-2.52,2.29,135.52,0.39,-0.43,9.81,-20.09,19.73,23.78,0,0.08,-0.01
80317175459,14682000806546,42.361824,-71.089561,1452,0.69,0,0.22,0.69,3.89,118.63,0.67,0.12,9.81,-11.36,20.82,23.47,0,0.08,-0.01
80317144201,14682000806546,42.361824,-71.089668,568,-0.07,0,0.22,-2.32,2.09,136.03,0.35,-0.39,9.69,-20.55,19.82,23.06,0,0.08,-0.01
